alligator	crocodile	false
alligator	frog	false
alligator	lizard	false
alligator	snake	false
alligator	toad	false
alligator	turtle	false
alligator	animal	true
alligator	beast	true
alligator	carnivore	true
alligator	chordate	true
alligator	creature	true
alligator	predator	true
alligator	reptile	true
alligator	vertebrate	true
alligator	eye	false
alligator	foot	false
alligator	jaw	false
alligator	leg	false
alligator	mouth	false
alligator	scale	false
alligator	skin	false
alligator	tail	false
alligator	tooth	false
alligator	addition	false
alligator	alternative	false
alligator	answer	false
alligator	arrears	false
alligator	clone	false
alligator	contestant	false
alligator	continent	false
alligator	courthouse	false
alligator	dock	false
alligator	handgun	false
alligator	message	false
alligator	methyl	false
alligator	recombination	false
alligator	rectifier	false
alligator	st	false
alligator	teenager	false
alligator	trombone	false
alligator	vitro	false
frog	alligator	false
frog	bullfrog	false
frog	lizard	false
frog	snake	false
frog	toad	false
frog	turtle	false
frog	amphibian	true
frog	animal	true
frog	beast	true
frog	chordate	true
frog	creature	true
frog	vertebrate	true
frog	blood	false
frog	bone	false
frog	eye	false
frog	foot	false
frog	gill	false
frog	head	false
frog	leg	false
frog	lung	false
frog	poison	false
frog	skin	false
frog	tongue	false
frog	wart	false
frog	x-ray	false
frog	adventurer	false
frog	argument	false
frog	bandanna	false
frog	block	false
frog	breast	false
frog	calendar	false
frog	candidacy	false
frog	choice	false
frog	dividend	false
frog	doyen	false
frog	ethnology	false
frog	eurostar	false
frog	force	false
frog	headwaters	false
frog	inspector	false
frog	joint	false
frog	opponent	false
frog	pgce	false
frog	potassium	false
frog	president	false
frog	review	false
frog	secure	false
frog	terminal	false
lizard	alligator	false
lizard	chameleon	false
lizard	frog	false
lizard	gecko	false
lizard	iguana	false
lizard	salamander	false
lizard	snake	false
lizard	turtle	false
lizard	animal	true
lizard	beast	true
lizard	carnivore	true
lizard	chordate	true
lizard	creature	true
lizard	reptile	true
lizard	vertebrate	true
lizard	blood	false
lizard	eye	false
lizard	head	false
lizard	leg	false
lizard	mouth	false
lizard	scale	false
lizard	skin	false
lizard	stripe	false
lizard	tail	false
lizard	tongue	false
lizard	ptolemy	false
lizard	blacksmith	false
lizard	communion	false
lizard	consolidation	false
lizard	crucible	false
lizard	dash	false
lizard	draftee	false
lizard	education	false
lizard	finding	false
lizard	injury	false
lizard	lens	false
lizard	majesty	false
lizard	mater	false
lizard	n	false
lizard	picking	false
lizard	premises	false
lizard	representation	false
lizard	someone	false
lizard	speaker	false
lizard	supplement	false
lizard	th	false
lizard	thay	false
lizard	treatment	false
snake	alligator	false
snake	crocodile	false
snake	frog	false
snake	lizard	false
snake	toad	false
snake	turtle	false
snake	animal	true
snake	beast	true
snake	chordate	true
snake	creature	true
snake	reptile	true
snake	vertebrate	true
snake	bone	false
snake	eye	false
snake	fang	false
snake	head	false
snake	mouth	false
snake	poison	false
snake	scale	false
snake	skin	false
snake	tail	false
snake	tongue	false
snake	tooth	false
snake	venom	false
snake	attestation	false
snake	believer	false
snake	bumper	false
snake	cabinet	false
snake	cake	false
snake	cloister	false
snake	deprivation	false
snake	equivalence	false
snake	establishment	false
snake	grammar-school	false
snake	loan	false
snake	mixture	false
snake	modifier	false
snake	panto	false
snake	permission	false
snake	plastic	false
snake	protagonist	false
snake	shortlist	false
snake	slaughter	false
snake	treatment	false
turtle	alligator	false
turtle	frog	false
turtle	lizard	false
turtle	snake	false
turtle	terrapin	false
turtle	tortoise	false
turtle	amphibian	true
turtle	animal	true
turtle	beast	true
turtle	chordate	true
turtle	creature	true
turtle	food	true
turtle	pet	true
turtle	reptile	true
turtle	vertebrate	true
turtle	eye	false
turtle	foot	false
turtle	head	false
turtle	leg	false
turtle	neck	false
turtle	scale	false
turtle	shell	false
turtle	skin	false
turtle	tail	false
turtle	aim	false
turtle	apoptosis	false
turtle	bed	false
turtle	cashier	false
turtle	charge	false
turtle	couple	false
turtle	dock	false
turtle	dungaree	false
turtle	game	false
turtle	paradigm	false
turtle	partials	false
turtle	philosophy	false
turtle	projector	false
turtle	renewal	false
turtle	salary	false
turtle	salt	false
turtle	sugar	false
turtle	sycamore	false
turtle	th	false
turtle	toilet	false
dishwasher	freezer	false
dishwasher	fridge	false
dishwasher	oven	false
dishwasher	phone	false
dishwasher	radio	false
dishwasher	refrigerator	false
dishwasher	stereo	false
dishwasher	stove	false
dishwasher	telephone	false
dishwasher	television	false
dishwasher	toaster	false
dishwasher	washer	false
dishwasher	appliance	true
dishwasher	artefact	true
dishwasher	artifact	true
dishwasher	commodity	true
dishwasher	device	true
dishwasher	good	true
dishwasher	object	true
dishwasher	button	false
dishwasher	control	false
dishwasher	cup	false
dishwasher	cutlery	false
dishwasher	detergent	false
dishwasher	dial	false
dishwasher	dish	false
dishwasher	door	false
dishwasher	engine	false
dishwasher	front	false
dishwasher	glass	false
dishwasher	inside	false
dishwasher	metal	false
dishwasher	motor	false
dishwasher	mug	false
dishwasher	pan	false
dishwasher	plate	false
dishwasher	plug	false
dishwasher	rack	false
dishwasher	silverware	false
dishwasher	soap	false
dishwasher	steel	false
dishwasher	supply	false
dishwasher	tableware	false
dishwasher	top	false
dishwasher	water	false
dishwasher	cavalier	false
dishwasher	negro	false
dishwasher	advice	false
dishwasher	afterlife	false
dishwasher	appropriateness	false
dishwasher	availability	false
dishwasher	celebration	false
dishwasher	centre	false
dishwasher	cluster	false
dishwasher	concern	false
dishwasher	continuation	false
dishwasher	dentist	false
dishwasher	discrimination	false
dishwasher	donation	false
dishwasher	enthusiasm	false
dishwasher	examination	false
dishwasher	famine	false
dishwasher	fraternity	false
dishwasher	graduating	false
dishwasher	graveyard	false
dishwasher	horse	false
dishwasher	identity	false
dishwasher	intimacy	false
dishwasher	island	false
dishwasher	lantern	false
dishwasher	masonry	false
dishwasher	motorway	false
dishwasher	opportunity	false
dishwasher	oscillator	false
dishwasher	pharmacy	false
dishwasher	pill	false
dishwasher	resident	false
dishwasher	resource	false
dishwasher	sec	false
dishwasher	shop	false
dishwasher	speech	false
dishwasher	summary	false
dishwasher	switchover	false
dishwasher	valour	false
freezer	dishwasher	false
freezer	fridge	false
freezer	oven	false
freezer	phone	false
freezer	radio	false
freezer	refrigerator	false
freezer	stereo	false
freezer	stove	false
freezer	telephone	false
freezer	television	false
freezer	toaster	false
freezer	washer	false
freezer	appliance	true
freezer	artefact	true
freezer	artifact	true
freezer	commodity	true
freezer	device	true
freezer	good	true
freezer	object	true
freezer	door	false
freezer	drawer	false
freezer	engine	false
freezer	food	false
freezer	front	false
freezer	inside	false
freezer	metal	false
freezer	motor	false
freezer	plug	false
freezer	shelf	false
freezer	steel	false
freezer	supply	false
freezer	asm	false
freezer	admission	false
freezer	agenda	false
freezer	bump	false
freezer	chalk	false
freezer	component	false
freezer	couple	false
freezer	culture	false
freezer	directory	false
freezer	employment	false
freezer	flap	false
freezer	fund	false
freezer	idea	false
freezer	ideal	false
freezer	investigation	false
freezer	issuer	false
freezer	linguist	false
freezer	microphone	false
freezer	moniker	false
freezer	present	false
freezer	refurbishment	false
freezer	remedy	false
freezer	rule	false
freezer	stroke	false
freezer	warning	false
fridge	dishwasher	false
fridge	freezer	false
fridge	oven	false
fridge	phone	false
fridge	radio	false
fridge	stereo	false
fridge	stove	false
fridge	telephone	false
fridge	television	false
fridge	toaster	false
fridge	washer	false
fridge	appliance	true
fridge	artefact	true
fridge	artifact	true
fridge	commodity	true
fridge	device	true
fridge	good	true
fridge	object	true
fridge	door	false
fridge	drawer	false
fridge	drink	false
fridge	engine	false
fridge	food	false
fridge	inside	false
fridge	metal	false
fridge	motor	false
fridge	plug	false
fridge	shelf	false
fridge	steel	false
fridge	supply	false
fridge	top	false
fridge	adventure	false
fridge	bronze	false
fridge	cycle	false
fridge	downturn	false
fridge	elector	false
fridge	engineer	false
fridge	entertainment	false
fridge	footage	false
fridge	garden	false
fridge	habitat	false
fridge	infection	false
fridge	innovation	false
fridge	learner	false
fridge	nerve	false
fridge	off-campus	false
fridge	omission	false
fridge	pedal	false
fridge	plan	false
fridge	plea	false
fridge	prophecy	false
fridge	racism	false
fridge	release	false
fridge	remake	false
fridge	route	false
fridge	species	false
fridge	test	false
oven	dishwasher	false
oven	freezer	false
oven	fridge	false
oven	phone	false
oven	radio	false
oven	refrigerator	false
oven	stereo	false
oven	stove	false
oven	telephone	false
oven	television	false
oven	toaster	false
oven	washer	false
oven	appliance	true
oven	artefact	true
oven	artifact	true
oven	commodity	true
oven	device	true
oven	good	true
oven	object	true
oven	broiler	false
oven	control	false
oven	door	false
oven	food	false
oven	gas	false
oven	grill	false
oven	inside	false
oven	metal	false
oven	microwave	false
oven	plug	false
oven	rack	false
oven	steel	false
oven	supply	false
oven	timer	false
oven	chippendale	false
oven	o	false
oven	behavior	false
oven	cannot	false
oven	constituent	false
oven	conversation	false
oven	debut	false
oven	difficulty	false
oven	emulator	false
oven	experience	false
oven	fraction	false
oven	general	false
oven	generation	false
oven	ie	false
oven	import	false
oven	kilometre	false
oven	palette	false
oven	pitfall	false
oven	pump	false
oven	race	false
oven	re	false
oven	removal	false
oven	researcher	false
oven	saddle	false
oven	sore	false
oven	surroundings	false
oven	tee	false
oven	trust	false
oven	water	false
phone	computer	false
phone	dishwasher	false
phone	freezer	false
phone	fridge	false
phone	oven	false
phone	radio	false
phone	refrigerator	false
phone	stereo	false
phone	stove	false
phone	television	false
phone	toaster	false
phone	washer	false
phone	appliance	true
phone	artefact	true
phone	artifact	true
phone	commodity	true
phone	device	true
phone	equipment	true
phone	gadget	true
phone	good	true
phone	object	true
phone	system	true
phone	antenna	false
phone	button	false
phone	cable	false
phone	cord	false
phone	dial	false
phone	keyboard	false
phone	number	false
phone	plastic	false
phone	receiver	false
phone	wire	false
phone	artillery	false
phone	bark	false
phone	choice	false
phone	clearance	false
phone	closing	false
phone	entrepreneur	false
phone	goody	false
phone	hectare	false
phone	holiday	false
phone	man	false
phone	observer	false
phone	optic	false
phone	party	false
phone	philosophy	false
phone	polymer	false
phone	propeller	false
phone	salvation	false
phone	sanctity	false
phone	server	false
phone	shoe	false
phone	temp	false
phone	tenet	false
phone	theft	false
phone	tray	false
phone	turmoil	false
radio	computer	false
radio	dishwasher	false
radio	freezer	false
radio	fridge	false
radio	oven	false
radio	phone	false
radio	refrigerator	false
radio	stereo	false
radio	stove	false
radio	telephone	false
radio	television	false
radio	toaster	false
radio	washer	false
radio	appliance	true
radio	artefact	true
radio	artifact	true
radio	commodity	true
radio	device	true
radio	equipment	true
radio	good	true
radio	object	true
radio	system	true
radio	amplifier	false
radio	antenna	false
radio	battery	false
radio	channel	false
radio	circuit	false
radio	control	false
radio	dial	false
radio	headphone	false
radio	loudspeaker	false
radio	metal	false
radio	music	false
radio	plastic	false
radio	plug	false
radio	resistance	false
radio	speaker	false
radio	supply	false
radio	wire	false
radio	addiction	false
radio	affinity	false
radio	author	false
radio	canvas	false
radio	female	false
radio	gasket	false
radio	governor	false
radio	icing	false
radio	journal	false
radio	launch	false
radio	learndirect	false
radio	methodology	false
radio	night	false
radio	objection	false
radio	opportunity	false
radio	pilgrim	false
radio	ping	false
radio	productivity	false
radio	protection	false
radio	pupil	false
radio	regulator	false
radio	sex	false
radio	smoke	false
radio	spray	false
radio	strike	false
radio	tantrum	false
radio	tube	false
radio	workplace	false
radio	ye	false
stereo	computer	false
stereo	dishwasher	false
stereo	freezer	false
stereo	fridge	false
stereo	oven	false
stereo	phone	false
stereo	radio	false
stereo	refrigerator	false
stereo	stove	false
stereo	telephone	false
stereo	television	false
stereo	toaster	false
stereo	washer	false
stereo	appliance	true
stereo	artefact	true
stereo	artifact	true
stereo	commodity	true
stereo	device	true
stereo	equipment	true
stereo	good	true
stereo	object	true
stereo	system	true
stereo	amplifier	false
stereo	antenna	false
stereo	cable	false
stereo	cd	false
stereo	circuit	false
stereo	control	false
stereo	deck	false
stereo	headphone	false
stereo	loudspeaker	false
stereo	metal	false
stereo	microphone	false
stereo	music	false
stereo	plastic	false
stereo	player	false
stereo	plug	false
stereo	record	false
stereo	recorder	false
stereo	resistance	false
stereo	speaker	false
stereo	supply	false
stereo	tape	false
stereo	turntable	false
stereo	wire	false
stereo	woofer	false
stereo	achievement	false
stereo	avatar	false
stereo	bacterium	false
stereo	burgh	false
stereo	candy	false
stereo	conscript	false
stereo	criterion	false
stereo	datum	false
stereo	era	false
stereo	history	false
stereo	holiday	false
stereo	idea	false
stereo	illness	false
stereo	inch	false
stereo	killer	false
stereo	kit	false
stereo	lawn	false
stereo	merger	false
stereo	news	false
stereo	orient	false
stereo	part	false
stereo	piece	false
stereo	reservation	false
stereo	sauce	false
stereo	scenario	false
stereo	ski	false
stereo	solo	false
stereo	stays	false
stereo	surfing	false
stereo	thank	false
stereo	therapist	false
stereo	ticket	false
stereo	toy	false
stereo	view	false
stereo	wale	false
stove	dishwasher	false
stove	freezer	false
stove	fridge	false
stove	oven	false
stove	phone	false
stove	radio	false
stove	refrigerator	false
stove	stereo	false
stove	telephone	false
stove	television	false
stove	toaster	false
stove	washer	false
stove	appliance	true
stove	artefact	true
stove	artifact	true
stove	commodity	true
stove	device	true
stove	good	true
stove	object	true
stove	burner	false
stove	cooker	false
stove	electricity	false
stove	element	false
stove	food	false
stove	gas	false
stove	heater	false
stove	metal	false
stove	plug	false
stove	steel	false
stove	supply	false
stove	top	false
stove	wood	false
stove	ability	false
stove	bookshop	false
stove	charge	false
stove	charity	false
stove	cheer	false
stove	const	false
stove	context	false
stove	discipline	false
stove	ending	false
stove	entertainment	false
stove	equality	false
stove	goal	false
stove	john	false
stove	melody	false
stove	migraine	false
stove	needle	false
stove	paving	false
stove	penny	false
stove	perspective	false
stove	self-pity	false
stove	slavery	false
stove	soccer	false
stove	stability	false
stove	veil	false
stove	venue	false
stove	website	false
television	computer	false
television	dishwasher	false
television	freezer	false
television	fridge	false
television	oven	false
television	phone	false
television	radio	false
television	refrigerator	false
television	stereo	false
television	stove	false
television	telephone	false
television	toaster	false
television	washer	false
television	appliance	true
television	artefact	true
television	artifact	true
television	commodity	true
television	device	true
television	equipment	true
television	good	true
television	object	true
television	system	true
television	amplifier	false
television	antenna	false
television	cable	false
television	channel	false
television	circuit	false
television	control	false
television	loudspeaker	false
television	metal	false
television	monitor	false
television	plastic	false
television	plug	false
television	resistance	false
television	screen	false
television	show	false
television	speaker	false
television	supply	false
television	tube	false
television	video	false
television	wire	false
television	pluto	false
television	thank	false
television	approach	false
television	arrears	false
television	cc	false
television	colony	false
television	consequence	false
television	copy	false
television	digit	false
television	directive	false
television	dollar	false
television	farewell	false
television	folk	false
television	fuselage	false
television	future	false
television	grassland	false
television	guestbook	false
television	inline	false
television	intolerance	false
television	occupancy	false
television	outing	false
television	policy	false
television	probe	false
television	prosecution	false
television	psychologist	false
television	shovel	false
television	solo	false
television	south-east	false
television	treasure	false
television	understanding	false
television	wife	false
toaster	dishwasher	false
toaster	freezer	false
toaster	fridge	false
toaster	oven	false
toaster	phone	false
toaster	radio	false
toaster	refrigerator	false
toaster	stereo	false
toaster	stove	false
toaster	telephone	false
toaster	television	false
toaster	washer	false
toaster	appliance	true
toaster	artefact	true
toaster	artifact	true
toaster	commodity	true
toaster	device	true
toaster	good	true
toaster	object	true
toaster	bread	false
toaster	element	false
toaster	engine	false
toaster	inside	false
toaster	metal	false
toaster	plug	false
toaster	rack	false
toaster	steel	false
toaster	supply	false
toaster	top	false
toaster	brake	false
toaster	building	false
toaster	camcorder	false
toaster	convention	false
toaster	cursor	false
toaster	distress	false
toaster	drive	false
toaster	fragment	false
toaster	illusion	false
toaster	legality	false
toaster	longevity	false
toaster	nucleus	false
toaster	pad	false
toaster	passage	false
toaster	predictor	false
toaster	presentation	false
toaster	response	false
toaster	scholarship	false
toaster	show	false
toaster	trafficker	false
toaster	variation	false
toaster	vocal	false
washer	dishwasher	false
washer	freezer	false
washer	fridge	false
washer	oven	false
washer	phone	false
washer	radio	false
washer	refrigerator	false
washer	stereo	false
washer	stove	false
washer	telephone	false
washer	television	false
washer	toaster	false
washer	appliance	true
washer	artefact	true
washer	artifact	true
washer	commodity	true
washer	device	true
washer	good	true
washer	object	true
washer	basket	false
washer	button	false
washer	clothes	false
washer	clothing	false
washer	control	false
washer	detergent	false
washer	dial	false
washer	door	false
washer	drum	false
washer	engine	false
washer	front	false
washer	inside	false
washer	lid	false
washer	metal	false
washer	motor	false
washer	plug	false
washer	rack	false
washer	soap	false
washer	steel	false
washer	supply	false
washer	top	false
washer	water	false
washer	window	false
washer	windscreen	false
washer	advice	false
washer	affluence	false
washer	agreement	false
washer	ammunition	false
washer	boot	false
washer	charter	false
washer	download	false
washer	eighty	false
washer	entrance	false
washer	ext	false
washer	finance	false
washer	footnote	false
washer	fortune	false
washer	historian	false
washer	hit	false
washer	homepage	false
washer	hovercraft	false
washer	impact	false
washer	mi	false
washer	notice	false
washer	patter	false
washer	personnel	false
washer	photography	false
washer	remembrance	false
washer	restriction	false
washer	revolt	false
washer	rhetoric	false
washer	silver	false
washer	skill	false
washer	slice	false
washer	specie	false
washer	synod	false
washer	tab	false
washer	taxpayer	false
washer	text	false
washer	woodland	false
crow	blackbird	false
crow	dove	false
crow	eagle	false
crow	falcon	false
crow	goose	false
crow	hawk	false
crow	owl	false
crow	penguin	false
crow	pheasant	false
crow	pigeon	false
crow	raven	false
crow	robin	false
crow	sparrow	false
crow	swan	false
crow	vulture	false
crow	woodpecker	false
crow	animal	true
crow	bird	true
crow	chordate	true
crow	creature	true
crow	passerine	true
crow	scavenger	true
crow	vertebrate	true
crow	beak	false
crow	eye	false
crow	feather	false
crow	foot	false
crow	head	false
crow	pinion	false
crow	plumage	false
crow	plume	false
crow	rump	false
crow	wing	false
crow	marxism	false
crow	p	false
crow	antibiotic	false
crow	awe	false
crow	bannister	false
crow	beanbag	false
crow	brandy	false
crow	corollary	false
crow	counsel	false
crow	coupling	false
crow	coward	false
crow	deg	false
crow	ditto	false
crow	doctrine	false
crow	gambler	false
crow	handover	false
crow	knot	false
crow	liking	false
crow	midpoint	false
crow	mining	false
crow	overdrive	false
crow	pentium	false
crow	pragmatics	false
crow	reformer	false
crow	relict	false
crow	series	false
crow	shire	false
crow	ultimatum	false
crow	utilisation	false
dove	blackbird	false
dove	crow	false
dove	eagle	false
dove	falcon	false
dove	goose	false
dove	hawk	false
dove	owl	false
dove	penguin	false
dove	pheasant	false
dove	pigeon	false
dove	robin	false
dove	sparrow	false
dove	swallow	false
dove	swan	false
dove	vulture	false
dove	woodpecker	false
dove	animal	true
dove	bird	true
dove	chordate	true
dove	creature	true
dove	vertebrate	true
dove	beak	false
dove	eye	false
dove	feather	false
dove	foot	false
dove	head	false
dove	pinion	false
dove	plumage	false
dove	plume	false
dove	rump	false
dove	wing	false
dove	alleyway	false
dove	biochemistry	false
dove	blink	false
dove	bounce	false
dove	cab	false
dove	centurion	false
dove	congregation	false
dove	culture	false
dove	debris	false
dove	dishcloth	false
dove	fitment	false
dove	glass	false
dove	hyperactivity	false
dove	make-up	false
dove	musicianship	false
dove	network	false
dove	patient	false
dove	penalty	false
dove	piety	false
dove	ringtones	false
dove	section	false
dove	serum	false
dove	starting	false
dove	subcommittee	false
dove	subsea	false
dove	wedge	false
dove	wharf	false
eagle	condor	false
eagle	crow	false
eagle	dove	false
eagle	falcon	false
eagle	goose	false
eagle	hawk	false
eagle	owl	false
eagle	penguin	false
eagle	pheasant	false
eagle	pigeon	false
eagle	robin	false
eagle	sparrow	false
eagle	swan	false
eagle	vulture	false
eagle	woodpecker	false
eagle	animal	true
eagle	bird	true
eagle	chordate	true
eagle	creature	true
eagle	predator	true
eagle	raptor	true
eagle	vertebrate	true
eagle	beak	false
eagle	claw	false
eagle	eye	false
eagle	feather	false
eagle	foot	false
eagle	head	false
eagle	pinion	false
eagle	plumage	false
eagle	plume	false
eagle	rump	false
eagle	talon	false
eagle	wing	false
eagle	gb	false
eagle	adjuster	false
eagle	aggressor	false
eagle	botanist	false
eagle	charm	false
eagle	coastline	false
eagle	cushion	false
eagle	downtime	false
eagle	enrollee	false
eagle	fader	false
eagle	generation	false
eagle	groundwater	false
eagle	hype	false
eagle	insignia	false
eagle	juice	false
eagle	ladle	false
eagle	mailing	false
eagle	menopause	false
eagle	nostalgia	false
eagle	offseason	false
eagle	page	false
eagle	pip	false
eagle	psoriasis	false
eagle	qualification	false
eagle	shepherd	false
eagle	shopping	false
eagle	striker	false
eagle	stuff	false
falcon	crow	false
falcon	dove	false
falcon	eagle	false
falcon	goose	false
falcon	hawk	false
falcon	owl	false
falcon	penguin	false
falcon	pheasant	false
falcon	pigeon	false
falcon	robin	false
falcon	sparrow	false
falcon	swan	false
falcon	vulture	false
falcon	woodpecker	false
falcon	animal	true
falcon	bird	true
falcon	chordate	true
falcon	creature	true
falcon	predator	true
falcon	raptor	true
falcon	vertebrate	true
falcon	beak	false
falcon	claw	false
falcon	eye	false
falcon	feather	false
falcon	foot	false
falcon	head	false
falcon	pinion	false
falcon	plumage	false
falcon	plume	false
falcon	rump	false
falcon	talon	false
falcon	wing	false
falcon	aussie	false
falcon	cas	false
falcon	monsieur	false
falcon	arrogance	false
falcon	blame	false
falcon	carbonate	false
falcon	communion	false
falcon	dance	false
falcon	editor	false
falcon	hash	false
falcon	immigration	false
falcon	inaugural	false
falcon	km	false
falcon	liberalization	false
falcon	lute	false
falcon	maize	false
falcon	metalwork	false
falcon	operator	false
falcon	person	false
falcon	sentencing	false
falcon	slavery	false
falcon	stab	false
falcon	surveyor	false
falcon	thou	false
falcon	trajectory	false
falcon	underdog	false
falcon	ureter	false
falcon	worksheet	false
goose	crow	false
goose	dove	false
goose	duck	false
goose	eagle	false
goose	falcon	false
goose	hawk	false
goose	owl	false
goose	penguin	false
goose	pheasant	false
goose	pigeon	false
goose	robin	false
goose	sparrow	false
goose	swan	false
goose	vulture	false
goose	woodpecker	false
goose	animal	true
goose	bird	true
goose	chordate	true
goose	creature	true
goose	vertebrate	true
goose	waterbird	true
goose	waterfowl	true
goose	beak	false
goose	eye	false
goose	feather	false
goose	foot	false
goose	head	false
goose	neck	false
goose	pinion	false
goose	plumage	false
goose	plume	false
goose	rump	false
goose	wing	false
goose	caesar	false
goose	ad-hoc	false
goose	attitude	false
goose	attribution	false
goose	cinematography	false
goose	continuum	false
goose	cost-effectiveness	false
goose	curriculum	false
goose	doubter	false
goose	dwarve	false
goose	een	false
goose	geek	false
goose	glider	false
goose	indexing	false
goose	isle	false
goose	juxtaposition	false
goose	lord	false
goose	match	false
goose	metric	false
goose	monograph	false
goose	odd	false
goose	panic	false
goose	program	false
goose	reading	false
goose	record	false
goose	retro	false
goose	shopper	false
goose	signatory	false
goose	stipulation	false
goose	stud	false
goose	wineglass	false
hawk	crow	false
hawk	dove	false
hawk	eagle	false
hawk	falcon	false
hawk	goose	false
hawk	owl	false
hawk	penguin	false
hawk	pheasant	false
hawk	pigeon	false
hawk	robin	false
hawk	sparrow	false
hawk	swan	false
hawk	vulture	false
hawk	woodpecker	false
hawk	animal	true
hawk	bird	true
hawk	chordate	true
hawk	creature	true
hawk	predator	true
hawk	raptor	true
hawk	vertebrate	true
hawk	beak	false
hawk	claw	false
hawk	eye	false
hawk	feather	false
hawk	foot	false
hawk	head	false
hawk	pinion	false
hawk	plumage	false
hawk	plume	false
hawk	rump	false
hawk	talon	false
hawk	wing	false
hawk	fia	false
hawk	ira	false
hawk	msm	false
hawk	binding	false
hawk	christmas	false
hawk	co-operative	false
hawk	crate	false
hawk	dark	false
hawk	difficulty	false
hawk	employer	false
hawk	everytime	false
hawk	genesis	false
hawk	idealism	false
hawk	improvisation	false
hawk	jacaranda	false
hawk	kerb	false
hawk	limestone	false
hawk	mindfulness	false
hawk	neutron	false
hawk	no-one	false
hawk	other	false
hawk	passenger	false
hawk	prism	false
hawk	sea	false
hawk	shortcoming	false
hawk	sign	false
hawk	triathlon	false
hawk	windmill	false
owl	crow	false
owl	dove	false
owl	eagle	false
owl	falcon	false
owl	goose	false
owl	hawk	false
owl	penguin	false
owl	pheasant	false
owl	pigeon	false
owl	robin	false
owl	sparrow	false
owl	swan	false
owl	vulture	false
owl	woodpecker	false
owl	animal	true
owl	bird	true
owl	chordate	true
owl	creature	true
owl	predator	true
owl	raptor	true
owl	vertebrate	true
owl	beak	false
owl	claw	false
owl	eye	false
owl	feather	false
owl	foot	false
owl	head	false
owl	pinion	false
owl	plumage	false
owl	plume	false
owl	rump	false
owl	talon	false
owl	wing	false
owl	address	false
owl	ancient	false
owl	axiom	false
owl	character	false
owl	computer	false
owl	covering	false
owl	darling	false
owl	heiress	false
owl	hobble	false
owl	interlude	false
owl	isp	false
owl	kidnapping	false
owl	knee	false
owl	mentoring	false
owl	motorway	false
owl	msc	false
owl	noodle	false
owl	parcel	false
owl	person	false
owl	port	false
owl	preacher	false
owl	protestation	false
owl	quantification	false
owl	roadmap	false
owl	router	false
owl	student-run	false
owl	trumpet	false
owl	veracity	false
owl	verandah	false
penguin	crow	false
penguin	dove	false
penguin	duck	false
penguin	eagle	false
penguin	falcon	false
penguin	goose	false
penguin	gull	false
penguin	hawk	false
penguin	owl	false
penguin	pheasant	false
penguin	pigeon	false
penguin	robin	false
penguin	sparrow	false
penguin	swan	false
penguin	vulture	false
penguin	woodpecker	false
penguin	animal	true
penguin	bird	true
penguin	chordate	true
penguin	creature	true
penguin	seabird	true
penguin	vertebrate	true
penguin	beak	false
penguin	eye	false
penguin	feather	false
penguin	foot	false
penguin	head	false
penguin	neck	false
penguin	pinion	false
penguin	plumage	false
penguin	plume	false
penguin	rump	false
penguin	wing	false
penguin	adversity	false
penguin	aviator	false
penguin	blueprint	false
penguin	comma	false
penguin	committee	false
penguin	completion	false
penguin	documentation	false
penguin	emissary	false
